Codigo Producto,Nombre Producto,Nutriente,Valor por 100g,Valor por porción
Código: 1376054,Naranja Orgánica 1.5 kg,Grasas Poliinsaturadas (g),0,0
Código: 1376054,Naranja Orgánica 1.5 kg,Grasas trans (g),0,0
Código: 1376054,Naranja Orgánica 1.5 kg,Colesterol (mg),0,0
Código: 1376054,Naranja Orgánica 1.5 kg,Hidratos de Carbono disponibles (g),15.5,15.5
Código: 1376054,Naranja Orgánica 1.5 kg,Fibra (g),4.5,4.5
Código: 1376054,Naranja Orgánica 1.5 kg,Sodio (mg),2,2
Código: 261336,Zanahoria Orgánica 6 un.,Energía (kCal),41,32.8
Código: 261336,Zanahoria Orgánica 6 un.,Proteínas (g),0.9,0.7
Código: 261336,Zanahoria Orgánica 6 un.,Grasas Totales (g),0.24,0.2
Código: 261336,Zanahoria Orgánica 6 un.,Hidratos de Carbono disponibles (g),9.6,7.7
Código: 261336,Zanahoria Orgánica 6 un.,Azúcares totales (g),4.7,3.8
Código: 261336,Zanahoria Orgánica 6 un.,Sodio (mg),69,55.2
Código: 260821,Limón Orgánico 1 kg,Energía (kCal),29,16.8
Código: 260821,Limón Orgánico 1 kg,Proteínas (g),1.1,0.6
Código: 260821,Limón Orgánico 1 kg,Grasas Totales (g),0.3,0.2
Código: 260821,Limón Orgánico 1 kg,Hidratos de Carbono disponibles (g),9.32,5.4
Código: 260821,Limón Orgánico 1 kg,Fibra (g),2.8,1.6
Código: 260821,Limón Orgánico 1 kg,Sodio (mg),2,1.2
Código: 260654,Endibias 500 g,Energía (kCal),17,17
Código: 260654,Endibias 500 g,Proteínas (g),1,1
Código: 260654,Endibias 500 g,Grasas Totales (g),1,1
Código: 260654,Endibias 500 g,Hidratos de Carbono disponibles (g),3,3
Código: 260654,Endibias 500 g,Azúcares totales (g),0,0
Código: 260654,Endibias 500 g,Sodio (mg),22,22
Código: 1361565,Mote Fresco 500 g,Energía (kCal),338,338
Código: 1361565,Mote Fresco 500 g,Proteínas (g),11.3,11.3
Código: 1361565,Mote Fresco 500 g,Grasas Totales (g),1.6,1.6
Código: 1361565,Mote Fresco 500 g,Hidratos de Carbono disponibles (g),70,70
Código: 1361565,Mote Fresco 500 g,Azúcares totales (g),3,3
Código: 1361565,Mote Fresco 500 g,Sodio (mg),234,234
Código: 1226924,Endibias 250 g,Energía (kCal),17,17
Código: 1226924,Endibias 250 g,Proteínas (g),1,1
Código: 1226924,Endibias 250 g,Grasas Totales (g),1,1
Código: 1226924,Endibias 250 g,Hidratos de Carbono disponibles (g),3,3
Código: 1226924,Endibias 250 g,Azúcares totales (g),0,0
Código: 1226924,Endibias 250 g,Sodio (mg),22,22
Código: 260593,Champiñón Ostra 200 g,Energía (kCal),33,33
Código: 260593,Champiñón Ostra 200 g,Proteínas (g),3.31,3.3
Código: 260593,Champiñón Ostra 200 g,Grasas Totales (g),0.41,0.4
Código: 260593,Champiñón Ostra 200 g,Hidratos de Carbono disponibles (g),6.09,6.1
Código: 260593,Champiñón Ostra 200 g,Azúcares totales (g),1.11,1.1
Código: 260593,Champiñón Ostra 200 g,Sodio (mg),18,18
Código: 674275,Betarragas 5 un.,Energía (kCal),43,43
Código: 674275,Betarragas 5 un.,Proteínas (g),1.61,1.6
Código: 674275,Betarragas 5 un.,Grasas Totales (g),0.17,0.2
Código: 674275,Betarragas 5 un.,Hidratos de Carbono disponibles (g),9.56,9.6
Código: 674275,Betarragas 5 un.,Azúcares totales (g),6.76,6.8
Código: 674275,Betarragas 5 un.,Sodio (mg),78,78
Código: 1261595,Espinaca Baby Fresh Cut 150 g,Energía (kCal),18,9
Código: 1261595,Espinaca Baby Fresh Cut 150 g,Proteínas (g),1.9,1
Código: 1261595,Espinaca Baby Fresh Cut 150 g,Grasas Totales (g),0.3,0.2
Código: 1261595,Espinaca Baby Fresh Cut 150 g,Hidratos de Carbono disponibles (g),1.65,0.8
Código: 1261595,Espinaca Baby Fresh Cut 150 g,Azúcares totales (g),0.78,0.4
Código: 1261595,Espinaca Baby Fresh Cut 150 g,Sodio (mg),42,21
Código: 1261604,Albahaca Fresh Cut 150 g,Energía (kCal),27,2.7
Código: 1261604,Albahaca Fresh Cut 150 g,Proteínas (g),2.6,0.3
Código: 1261604,Albahaca Fresh Cut 150 g,Grasas Totales (g),0.4,0
Código: 1261604,Albahaca Fresh Cut 150 g,Hidratos de Carbono disponibles (g),4.3,0.4
Código: 1261604,Albahaca Fresh Cut 150 g,Azúcares totales (g),0.3,0
Código: 1261604,Albahaca Fresh Cut 150 g,Sodio (mg),4,0.4
Código: 1497665,Pasas Rubias Surco 250 g,Energía (kCal),302,90.6
Código: 1497665,Pasas Rubias Surco 250 g,Proteínas (g),3.4,1
Código: 1497665,Pasas Rubias Surco 250 g,Grasas Totales (g),0.5,0.2
Código: 1497665,Pasas Rubias Surco 250 g,Hidratos de Carbono disponibles (g),75.5,22.7
Código: 1497665,Pasas Rubias Surco 250 g,Azúcares totales (g),59.2,17.8
Código: 1497665,Pasas Rubias Surco 250 g,Sodio (mg),12,3.6
Código: 260692,Ensalada Repollo y Zanahoria 300 g,Energía (kCal),27,13.5
Código: 260692,Ensalada Repollo y Zanahoria 300 g,Proteínas (g),1.7,0.9
Código: 260692,Ensalada Repollo y Zanahoria 300 g,Grasas Totales (g),0.3,0.2
Código: 260692,Ensalada Repollo y Zanahoria 300 g,Hidratos de Carbono disponibles (g),5.6,2.8
Código: 260692,Ensalada Repollo y Zanahoria 300 g,Azúcares totales (g),2.7,1.4
Código: 260692,Ensalada Repollo y Zanahoria 300 g,Sodio (mg),25,12.5
Código: 451423,Ensalada Toscana 600 g,Energía (kCal),23,11.5
Código: 451423,Ensalada Toscana 600 g,Proteínas (g),1.6,0.8
Código: 451423,Ensalada Toscana 600 g,Grasas Totales (g),0.4,0.2
Código: 451423,Ensalada Toscana 600 g,Hidratos de Carbono disponibles (g),3,1.5
Código: 451423,Ensalada Toscana 600 g,Azúcares totales (g),1.8,0.9
Código: 451423,Ensalada Toscana 600 g,Sodio (mg),16,8
Código: 260704,Ensalada Repollo Morado 300 g,Energía (kCal),25,12.5
Código: 260704,Ensalada Repollo Morado 300 g,Proteínas (g),1.8,0.9
Código: 260704,Ensalada Repollo Morado 300 g,Grasas Totales (g),0.3,0.2
Código: 260704,Ensalada Repollo Morado 300 g,Hidratos de Carbono disponibles (g),5.2,2.6
Código: 260704,Ensalada Repollo Morado 300 g,Azúcares totales (g),2.3,1.2
Código: 260704,Ensalada Repollo Morado 300 g,Sodio (mg),22,11
