Codigo Producto,Nombre Producto,Nutriente,Valor por 100g,Valor por porcion
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Grasas Saturadas (g),0.25,0.2
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Grasas trans (g),0,0
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Hidratos de Carbono disponibles (g),70,56
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Fibra (g),3,2.4
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Sodio (mg),7.5,6
Código: 1750245,Pasta de Tomate Mutti 130 g,Energía (kCal),96,32.6
Código: 1750245,Pasta de Tomate Mutti 130 g,Proteínas (g),4.2,1.4
Código: 1750245,Pasta de Tomate Mutti 130 g,Grasas Totales (g),0.2,0.1
Código: 1750245,Pasta de Tomate Mutti 130 g,Hidratos de Carbono disponibles (g),17,5.8
Código: 1750245,Pasta de Tomate Mutti 130 g,Azúcares totales (g),14,4.8
Código: 1750245,Pasta de Tomate Mutti 130 g,Sodio (mg),200,68
Código: 1701569,Pesto Fresco Gourmet 190 g,Energía (kCal),433,129.9
Código: 1701569,Pesto Fresco Gourmet 190 g,Proteínas (g),3.3,1
Código: 1701569,Pesto Fresco Gourmet 190 g,Grasas Totales (g),44.6,13.4
Código: 1701569,Pesto Fresco Gourmet 190 g,Grasas Saturadas (g),6.3,1.9
Código: 1701569,Pesto Fresco Gourmet 190 g,Grasas Monoinsaturadas (g),12.4,3.7
Código: 1701569,Pesto Fresco Gourmet 190 g,Grasas Poliinsaturadas (g),25.7,7.7
Código: 1701569,Pesto Fresco Gourmet 190 g,Grasas trans (g),0.2,0.1
Código: 1701569,Pesto Fresco Gourmet 190 g,Colesterol (mg),3.9,1.2
Código: 1701569,Pesto Fresco Gourmet 190 g,Hidratos de Carbono disponibles (g),4.7,1.4
Código: 1701569,Pesto Fresco Gourmet 190 g,Azúcares totales (g),2.6,0.8
Código: 1701569,Pesto Fresco Gourmet 190 g,Sodio (mg),1320,396
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Energía (kCal),356.25,285
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Proteínas (g),7.63,6.1
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Grasas Totales (g),2,1.6
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Grasas Saturadas (g),0.63,0.5
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Grasas trans (g),0,0
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Hidratos de Carbono disponibles (g),76.25,61
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Fibra (g),1.88,1.5
Código: 1683863,Penne La Molisana Sin Gluten 400 g,Sodio (mg),3.75,3
Código: 1651414,Tomate Triturado Tostani 690 g,Energía (kCal),22,26.4
Código: 1651414,Tomate Triturado Tostani 690 g,Proteínas (g),1.2,1.4
Código: 1651414,Tomate Triturado Tostani 690 g,Grasas Totales (g),0.1,0.1
Código: 1651414,Tomate Triturado Tostani 690 g,Grasas Saturadas (g),0,0
Código: 1651414,Tomate Triturado Tostani 690 g,Colesterol (mg),0,0
Código: 1651414,Tomate Triturado Tostani 690 g,Hidratos de Carbono disponibles (g),3.5,4.2
Código: 1651414,Tomate Triturado Tostani 690 g,Azúcares totales (g),3.5,4.2
Código: 1651414,Tomate Triturado Tostani 690 g,Sodio (mg),200,240
Código: 1047050,Concentrado de Tomate Mutti 210 g,Energía (kCal),78,26.5
Código: 1047050,Concentrado de Tomate Mutti 210 g,Proteínas (g),2,0.7
Código: 1047050,Concentrado de Tomate Mutti 210 g,Grasas Totales (g),0.2,0.1
Código: 1047050,Concentrado de Tomate Mutti 210 g,Hidratos de Carbono disponibles (g),15,5.1
Código: 1047050,Concentrado de Tomate Mutti 210 g,Azúcares totales (g),9.6,3.3
Código: 1047050,Concentrado de Tomate Mutti 210 g,Sodio (mg),200,68
Código: 1604160,Pasta Spaghetti La Molisana Integral 500 g,Energía (kCal),353,282.4
Código: 1604160,Pasta Spaghetti La Molisana Integral 500 g,Proteínas (g),15,12
Código: 1604160,Pasta Spaghetti La Molisana Integral 500 g,Grasas Totales (g),2.5,2
Código: 1604160,Pasta Spaghetti La Molisana Integral 500 g,Hidratos de Carbono disponibles (g),65,52
Código: 1604160,Pasta Spaghetti La Molisana Integral 500 g,Azúcares totales (g),3.3,2.6
Código: 1604160,Pasta Spaghetti La Molisana Integral 500 g,Fibra (g),7.5,6
Código: 1604160,Pasta Spaghetti La Molisana Integral 500 g,Sodio (mg),29,23.2
Código: 1604150,Pasta Spaghetti Cuadrado La Molisana 500 g,Energía (kCal),351,280.8
Código: 1604150,Pasta Spaghetti Cuadrado La Molisana 500 g,Proteínas (g),14,11.2
Código: 1604150,Pasta Spaghetti Cuadrado La Molisana 500 g,Grasas Totales (g),1,0.8
Código: 1604150,Pasta Spaghetti Cuadrado La Molisana 500 g,Hidratos de Carbono disponibles (g),70,56
Código: 1604150,Pasta Spaghetti Cuadrado La Molisana 500 g,Azúcares totales (g),4,3.2
Código: 1604150,Pasta Spaghetti Cuadrado La Molisana 500 g,Sodio (mg),8,6.4
Código: 1604156,Pasta Fusilli La Molisana 500 g,Energía (kCal),351,280.8
Código: 1604156,Pasta Fusilli La Molisana 500 g,Proteínas (g),14,11.2
Código: 1604156,Pasta Fusilli La Molisana 500 g,Grasas Totales (g),1,0.8
Código: 1604156,Pasta Fusilli La Molisana 500 g,Hidratos de Carbono disponibles (g),53.6,42.9
Código: 1604156,Pasta Fusilli La Molisana 500 g,Azúcares totales (g),4,3.2
Código: 1604156,Pasta Fusilli La Molisana 500 g,Sodio (mg),8,6.4
Código: 1604153,Pasta Capellini La Molisana 500 g,Energía (kCal),351,280.8
Código: 1604153,Pasta Capellini La Molisana 500 g,Proteínas (g),14,11.2
Código: 1604153,Pasta Capellini La Molisana 500 g,Grasas Totales (g),1,0.8
Código: 1604153,Pasta Capellini La Molisana 500 g,Hidratos de Carbono disponibles (g),70,56
Código: 1604153,Pasta Capellini La Molisana 500 g,Azúcares totales (g),4,3.2
Código: 1604153,Pasta Capellini La Molisana 500 g,Sodio (mg),8,6.4
Código: 1220663,Salsa de Tomate Pomarola Casera 200 g,Energía (kCal),38,15.2
Código: 1220663,Salsa de Tomate Pomarola Casera 200 g,Proteínas (g),1.9,0.8
Código: 1220663,Salsa de Tomate Pomarola Casera 200 g,Grasas Totales (g),0.6,0.2
Código: 1220663,Salsa de Tomate Pomarola Casera 200 g,Hidratos de Carbono disponibles (g),6.3,2.5
Código: 1220663,Salsa de Tomate Pomarola Casera 200 g,Azúcares totales (g),3.1,1.2
Código: 1220663,Salsa de Tomate Pomarola Casera 200 g,Sodio (mg),193,77.2
Código: 1356545,Salsa de Tomate Pomarola Italiana 800 g,Energía (kCal),40,16
Código: 1356545,Salsa de Tomate Pomarola Italiana 800 g,Proteínas (g),1.3,0.5
Código: 1356545,Salsa de Tomate Pomarola Italiana 800 g,Grasas Totales (g),0.1,0
Código: 1356545,Salsa de Tomate Pomarola Italiana 800 g,Hidratos de Carbono disponibles (g),8.4,3.4
Código: 1356545,Salsa de Tomate Pomarola Italiana 800 g,Azúcares totales (g),6.8,2.7
Código: 1356545,Salsa de Tomate Pomarola Italiana 800 g,Sodio (mg),398,159.2
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Energía (kCal),318,254.4
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Proteínas (g),11.6,9.3
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Grasas Totales (g),1.1,0.9
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Grasas Saturadas (g),0.2,0.2
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Grasas trans (g),0,0
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Hidratos de Carbono disponibles (g),65.6,52.5
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Azúcares totales (g),5.3,4.2
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Fibra (g),4,3.2
Código: 265932,Pasta Fusilli Tricolor Carozzi 400 g,Sodio (mg),21,16.8
Código: 1651242,Espirales Integrales Lucchetti 400 g,Energía (kCal),321,256.8
Código: 1651242,Espirales Integrales Lucchetti 400 g,Proteínas (g),13,10.4
Código: 1651242,Espirales Integrales Lucchetti 400 g,Grasas Totales (g),3,2.4
Código: 1651242,Espirales Integrales Lucchetti 400 g,Hidratos de Carbono disponibles (g),67,53.6
Código: 1651242,Espirales Integrales Lucchetti 400 g,Azúcares totales (g),4,3.2
Código: 1651242,Espirales Integrales Lucchetti 400 g,Fibra (g),9,7.2
Código: 1651242,Espirales Integrales Lucchetti 400 g,Sodio (mg),5,4
Código: 604164,Farfalle Talliani 3 Sabores 400 g,Energía (kCal),368,294.4
Código: 604164,Farfalle Talliani 3 Sabores 400 g,Proteínas (g),13,10.4
Código: 604164,Farfalle Talliani 3 Sabores 400 g,Grasas Totales (g),3.5,2.8
Código: 604164,Farfalle Talliani 3 Sabores 400 g,Colesterol (mg),13.7,11
Código: 604164,Farfalle Talliani 3 Sabores 400 g,Hidratos de Carbono disponibles (g),71,56.8
Código: 604164,Farfalle Talliani 3 Sabores 400 g,Azúcares totales (g),4,3.2
Código: 604164,Farfalle Talliani 3 Sabores 400 g,Sodio (mg),20,16
Código: 265211,Caracoles Talliani 3 Sabores 400 g,Energía (kCal),368,294.4
Código: 265211,Caracoles Talliani 3 Sabores 400 g,Proteínas (g),13,10.4
Código: 265211,Caracoles Talliani 3 Sabores 400 g,Grasas Totales (g),3.5,2.8
Código: 265211,Caracoles Talliani 3 Sabores 400 g,Colesterol (mg),13.7,11
Código: 265211,Caracoles Talliani 3 Sabores 400 g,Hidratos de Carbono disponibles (g),71,56.8
Código: 265211,Caracoles Talliani 3 Sabores 400 g,Azúcares totales (g),4,3.2
Código: 265211,Caracoles Talliani 3 Sabores 400 g,Sodio (mg),20,16
Código: 267872,Tomates Pelados Centauro 540 g,Energía (kCal),18,15.3
Código: 267872,Tomates Pelados Centauro 540 g,Proteínas (g),0.8,0.7
Código: 267872,Tomates Pelados Centauro 540 g,Grasas Totales (g),0.4,0.3
Código: 267872,Tomates Pelados Centauro 540 g,Hidratos de Carbono disponibles (g),3.2,2.7
Código: 267872,Tomates Pelados Centauro 540 g,Azúcares totales (g),2.9,2.5
Código: 267872,Tomates Pelados Centauro 540 g,Sodio (mg),67.8,57.6
Código: 1654040,Salsa de Tomate Maggi Tuco Sabor Albahaca 245 g,Energía (kCal),68,41.5
Código: 1654040,Salsa de Tomate Maggi Tuco Sabor Albahaca 245 g,Proteínas (g),2.2,1.3
Código: 1654040,Salsa de Tomate Maggi Tuco Sabor Albahaca 245 g,Grasas Totales (g),3.1,1.9
Código: 1654040,Salsa de Tomate Maggi Tuco Sabor Albahaca 245 g,Hidratos de Carbono disponibles (g),7.9,4.8
Código: 1654040,Salsa de Tomate Maggi Tuco Sabor Albahaca 245 g,Azúcares totales (g),4.6,2.8
Código: 1654040,Salsa de Tomate Maggi Tuco Sabor Albahaca 245 g,Sodio (mg),321,195.8
Código: 267411,Salsa de Tomates Talliani Carne Tarro 285 g,Energía (kCal),77,30.8
